Label;boot;user;type;zulu is gps;zulu hour;zulu min;zulu sec;date valid;zulu day;zulu mo;zulu year;nav port;sel course;cdi;vor from;vor to;gsi;brg 1 port;brg 2 port;brg 1;brg 2;dtw/dme;type;oil pres;man pres;oil temp;fuel pres;volts;amps;rpm;fuel flow;type;gals rem;fuel lvl 1;fuel lvl 2;ems gp 1;ems gp 2;ems gp 3;gp t-couple;contact 1;contact 2;contact 3;contact 4;contact 5;contact 6;type;egt 1;egt 2;egt 3;egt 4;egt 5;egt 6;cht 1;cht 2;cht 3;cht 4;type;cht 5;cht 6;hobbs;tach;hs34 gp 1;hs34 gp 2;hs34 gp 3;type;pitch;roll;heading;turn rate;airspeed;altitude;vert spd;gz;aoa %;oat;type
3516;0;0;0;0;12;49;53;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;2;55;15,75;225;5,625;14,25;5,3125;1585;9;3;21,75;0;0;-45,625;903,25;-1130,25;487;1;1;0;0;0;0;4;1144;1185;1231;1221;370;456;368;398;480;451;5;316;416;8,5625;4,6875;0;0;0;6;4,375;1,375;164,125;-0,625;86;1355;532;0,8125;100;-46;7
3522;0;0;0;0;12;49;58;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;2;55;15,625;241;5,625;14,3125;6,875;1591;9;3;21,75;0;0;-45,625;903,125;-1142,5;486;1;1;0;0;0;0;4;1152;1184;1230;1221;368;454;367;397;477;449;5;314;411;8,5625;4,6875;0;0;0;6;4,375;-3,25;163,375;-0,125;80;1366;-218;1;100;-46;7
3528;0;0;0;0;12;50;3;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;2;56;15,0625;226;5,625;14,25;4,375;1594;9;3;21,75;0;0;-45,5;902,3125;-1128,25;485;1;1;0;0;0;0;4;1157;1185;1232;1221;366;451;365;395;475;449;5;313;406;8,5625;4,6875;0;0;0;6;8,875;1,25;154,875;-0,25;79,25;1351;9;1;100;-45;7
3534;0;0;0;0;12;50;8;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;2;56;15,6875;230;5,625;14,25;4,4375;1577;9,0625;3;21,75;0;0;-45,3125;903,0625;-1137,0625;484;1;1;0;0;0;0;4;1161;1187;1235;1222;364;448;364;394;473;447;5;312;401;8,5625;4,6875;0;0;0;6;3,125;5,5;165;1,25;81;1382;641;0,8125;100;-45;7
3540;0;0;0;0;12;50;13;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;2;56;15,25;234;5,625;14,25;3,125;1577;9;3;21,75;0;0;-45,3125;901;-1133,875;482;1;1;0;0;0;0;4;1159;1187;1235;1222;363;445;363;392;471;446;5;310;396;8,5625;4,6875;0;0;0;6;6,875;-3,875;165,125;-0,25;75;1392;-33;1,0625;100;-45;7
3546;0;0;0;0;12;50;18;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;2;56;15,3125;239;5,625;14,25;4,5625;1586;9,125;3;21,6875;0;0;-45,4375;903;-1146,875;481;1;1;0;0;0;0;4;1159;1187;1235;1221;361;442;363;391;469;446;5;309;391;8,625;4,6875;0;0;0;6;6,625;0,375;155,75;-0,75;70,75;1391;-380;1,125;100;-45;7
3552;0;0;0;0;12;50;23;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;2;56;16,125;235;5,625;14,25;4,5;1601;9,25;3;21,6875;0;0;-45,75;905,375;-1155,3125;479;1;1;0;0;0;0;4;1163;1189;1236;1221;359;440;363;390;468;445;5;308;387;8,625;4,6875;0;0;0;6;3,5;21,25;173;3,75;72,25;1384;10;0,9375;100;-46;7
3558;0;0;0;0;12;50;28;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;2;55;15,3125;246;5,625;14,1875;4,6875;1599;9,125;3;21,6875;0;0;-45,6875;903,5625;-1149,5625;478;1;1;0;0;0;0;4;1164;1191;1240;1224;357;437;362;390;467;445;5;307;382;8,625;4,6875;0;0;0;6;7,875;-9,875;173,25;-3,5;74,5;1358;254;1;100;-46;7
3564;0;0;0;0;12;50;33;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;2;56;16;234;5,625;14,25;4,375;1593;9,1875;3;21,6875;0;0;-45,3125;902;-1136,9375;477;1;1;0;0;0;0;4;1165;1191;1240;1226;356;434;362;389;465;444;5;306;377;8,625;4,6875;0;0;0;6;1,875;1,75;157,375;-1,375;75,25;1381;52;0,875;100;-45;7
3570;0;0;0;0;12;50;38;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;2;56;15,6875;250;5,625;14,25;4;1605;9,25;3;21,6875;0;0;-45,75;904,125;-1140,6875;476;1;1;0;0;0;0;4;1167;1191;1240;1227;354;432;361;388;463;443;5;304;373;8,625;4,6875;0;0;0;6;-0,125;15,75;174,25;1,75;75,5;1381;1;0,75;100;-46;7
3576;0;0;0;0;12;50;43;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;2;56;15,625;233;5,625;14,25;4,6875;1607;9,0625;3;21,625;0;0;-45,375;902,625;-1134,875;474;1;1;0;0;0;0;4;1169;1193;1240;1228;352;429;360;388;462;442;5;303;368;8,625;4,6875;0;0;0;6;9;8,625;194,125;2,125;71,25;1313;-367;1,0625;100;-45;7
3582;0;0;0;0;12;50;48;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;2;57;15,25;242;5,625;14,25;4,1875;1627;9,0625;3;21,625;0;0;-45,6875;903,8125;-1155,5;473;1;1;0;0;0;0;4;1175;1196;1242;1228;351;427;359;387;461;441;5;302;364;8,625;4,6875;0;0;0;6;4,875;15;206,375;2,125;73,75;1312;-176;1,0625;100;-46;7
3588;0;0;0;0;12;50;53;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;2;56;14,75;248;5,625;14,25;2,875;1571;9,125;3;21,625;0;0;-45,625;903,5625;-1141;472;1;1;0;0;0;0;4;1171;1196;1244;1228;349;424;358;386;459;440;5;301;360;8,625;4,6875;0;0;0;6;7,5;14,125;218,25;1,125;77,25;1290;110;1;100;-46;7
3595;0;0;0;0;12;50;58;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;2;56;14,5;232;5,625;14,25;1,9375;1555;9,1875;3;21,625;0;0;-45,625;904,5;-1121,625;471;1;1;0;0;0;0;4;1151;1177;1227;1213;347;422;357;385;457;438;5;300;355;8,625;4,6875;0;0;0;6;6,875;16,875;235,125;3,5;77,75;1291;-15;1;100;-46;7
3601;0;0;0;0;12;51;3;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;2;56;14,75;243;5,625;14,25;5,9375;1558;9;3;21,625;0;0;-45,25;902,875;-1131,0625;469;1;1;0;0;0;0;4;1143;1162;1214;1203;346;419;355;383;454;437;5;299;351;8,625;4,6875;0;0;0;6;6,625;17,375;255;3,75;76;1274;-381;1,125;100;-45;7
3607;0;0;0;0;12;51;8;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;2;55;14,4375;233;5,625;14,25;4,625;1569;9,0625;3;21,5625;0;0;-45,375;901,5;-1116,5;468;1;1;0;0;0;0;4;1131;1155;1204;1195;344;417;353;381;452;435;5;298;347;8,625;4,6875;0;0;0;6;5,375;12,625;267,5;2;75,75;1244;-543;1,0625;100;-45;7
3613;0;0;0;0;12;51;13;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;2;56;14,4375;231;5,625;14,25;4,8125;1551;9,0625;3;21,5625;0;0;-45,375;902,875;-1118,875;467;1;1;0;0;0;0;4;1114;1148;1195;1188;343;415;351;379;450;433;5;297;343;8,625;4,6875;0;0;0;6;10,875;13;274,625;3,25;74,75;1189;-585;1,3125;100;-45;7
3619;0;0;0;0;12;51;18;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;2;55;14,3125;230;5,625;14,25;4,25;1511;8,9375;3;21,5625;0;0;-45,3125;902,375;-1122,8125;466;1;1;0;0;0;0;4;1111;1146;1189;1186;341;412;350;378;448;432;5;296;339;8,625;4,6875;0;0;0;6;3,875;14,75;286,125;4,375;77,25;1195;-61;0,9375;100;-45;7
3625;0;0;0;0;12;51;23;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;2;55;14,375;244;5,625;14,25;4,8125;1517;8,5625;3;21,5625;0;0;-45,375;901,5625;-1139,6875;465;1;1;0;0;0;0;4;1130;1164;1197;1198;340;410;350;378;448;432;5;295;335;8,625;4,6875;0;0;0;6;4;10,375;295,25;3,125;74,25;1151;-630;1;100;-45;7
3631;0;0;0;0;12;51;28;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;2;54;13,75;244;5,625;14,3125;6,4375;1489;8,25;3;21,5625;0;0;-45,75;904,125;-1149,3125;467;1;1;0;0;0;0;4;1144;1177;1195;1209;338;408;350;378;448;432;5;294;331;8,625;4,6875;0;0;0;6;3,125;10;306,375;2,75;74;1094;-716;1;100;-46;7
3637;0;0;0;0;12;51;33;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;2;54;12,75;234;5,625;14,375;6,75;1503;8,3125;3;21,5;0;0;-45,6875;903,75;-1143,3125;468;1;1;0;0;0;0;4;1141;1174;1193;1205;337;406;353;381;448;434;5;293;328;8,625;4,6875;0;0;0;6;2,625;3,625;308,625;-0,125;75,75;1029;-876;1;100;-46;7
3643;0;0;0;0;12;51;38;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;2;54;13,625;230;5,625;14,25;2,4375;1476;8,25;3;21,5;0;0;-45,1875;901,375;-1158,0625;461;1;1;0;0;0;0;4;1137;1167;1195;1199;335;403;356;384;450;438;5;292;324;8,625;4,6875;0;0;0;6;2,625;0,25;312,5;0,125;77,5;970;-656;1;100;-45;7
3649;0;0;0;0;12;51;43;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;2;54;12,9375;235;5,625;14,25;2,6875;1480;8;3;21,5;0;0;-45,6875;903,625;-1169,0625;460;1;1;0;0;0;0;4;1134;1162;1191;1193;334;402;360;388;453;441;5;291;320;8,625;4,6875;0;0;0;6;-1,875;1,25;318,625;1,875;78,25;921;-706;0,875;100;-46;7
3655;0;0;0;0;12;51;48;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;2;54;12,9375;253;5,625;14,25;3,4375;1458;7,875;3;21,5;0;0;-45,25;901,5625;-1186,0625;459;1;1;0;0;0;0;4;1138;1164;1193;1193;333;399;364;392;455;445;5;290;317;8,625;4,6875;0;0;0;6;1,625;-6;316,875;-1,5;78,25;841;-533;1;100;-45;7
3661;0;0;0;0;12;51;53;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;2;54;12,9375;238;5,625;14,25;3,5;1469;7,6875;3;21,5;0;0;-45,3125;901,3125;-1199,625;458;1;1;0;0;0;0;4;1143;1167;1197;1195;331;397;368;396;458;448;5;289;313;8,625;4,6875;0;0;0;6;0,75;5,125;315,5;0,75;80,5;822;-189;0,9375;100;-45;7
3667;0;0;0;0;12;51;58;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;2;49;9,0625;238;5,625;14,1875;1,8125;1164;5,625;3;21,5;0;0;-45,8125;905,625;-1232,125;457;1;1;0;0;0;0;4;1097;1126;1159;1159;330;395;371;399;460;452;5;288;310;8,625;4,6875;0;0;0;6;0,875;-0,875;315,75;0,75;80,75;785;-384;0,9375;100;-46;7
3673;0;0;0;0;12;52;3;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;2;48;9,0625;240;5,625;14,1875;3,125;1151;5,3125;3;21,4375;0;0;-45,375;901,625;-1255,625;456;1;1;0;0;0;0;4;1064;1091;1122;1123;329;393;374;401;461;454;5;288;306;8,625;4,6875;0;0;0;6;1,875;-2,5;314;-1,375;79;750;-453;1;100;-45;7
3679;0;0;0;0;12;52;8;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;2;47;8,75;253;5,625;14,1875;4,1875;1103;5,1875;3;21,4375;0;0;-45,6875;903,5625;-1279,0625;455;1;1;0;0;0;0;4;1044;1072;1096;1098;328;391;377;402;463;456;5;286;303;8,625;4,6875;0;0;0;6;1,875;8,25;314,125;-0,375;75,75;716;-403;1;100;-46;7
3685;0;0;0;0;12;52;13;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;2;47;10,5;241;5,625;14,1875;4,0625;1185;5,1875;3;21,4375;0;0;-45,75;904,25;-1275;455;1;1;0;0;0;0;4;1033;1063;1077;1079;326;389;380;404;464;458;5;286;300;8,625;4,6875;0;0;0;6;4;0,5;311,625;-1,375;71,25;676;-382;0,9375;100;-46;7
3691;0;0;0;0;12;52;18;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;2;48;11,375;240;5,625;14,1875;4,875;1174;5,9375;3;21,4375;0;0;-45,6875;903,625;-1274,125;454;1;1;0;0;0;0;4;1030;1059;1069;1064;325;387;383;407;465;460;5;285;296;8,625;4,6875;0;0;0;6;3,25;2,5;314,625;1,25;67,75;651;-271;0,9375;100;-46;7
3697;0;0;0;0;12;52;23;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;2;48;10,875;239;5,625;14,1875;4,1875;1200;6,1875;3;21,4375;0;0;-45,6875;904,9375;-1286,3125;453;1;1;0;0;0;0;4;1029;1056;1065;1056;324;385;385;409;467;462;5;284;293;8,625;4,6875;0;0;0;6;4;-0,75;313,75;-2,875;66;621;-334;1,0625;100;-46;7
3703;0;0;0;0;12;52;28;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;2;48;12,4375;258;5,625;14,1875;4;1269;5,9375;3;21,4375;0;0;-45,625;904,0625;-1295,8125;452;1;1;0;0;0;0;4;1032;1056;1065;1055;323;384;388;411;468;464;5;283;290;8,625;4,6875;0;0;0;6;4;5,5;316,75;-0,625;63,75;579;-589;1,0625;100;-46;7
3709;0;0;0;0;12;52;33;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;2;49;12,9375;247;5,625;14,1875;4,125;1311;6,8125;3;21,4375;0;0;-45,625;903,3125;-1291,375;451;1;1;0;0;0;0;4;1055;1073;1088;1070;322;382;390;414;470;467;5;283;287;8,625;4,6875;0;0;0;6;2,125;0,875;315,625;-1,5;64,75;542;-431;0,9375;100;-46;7
3715;0;0;0;0;12;52;38;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;2;48;10,75;246;5,625;14,25;6,6875;1201;6,3125;3;21,4375;0;0;-45,25;900,625;-1319,625;454;1;1;0;0;0;0;4;1051;1069;1075;1065;321;380;393;415;472;468;5;282;284;8,625;4,6875;0;0;0;6;3,5;4,75;317,25;1,375;65;499;-569;1,0625;100;-45;7
3721;0;0;0;0;12;52;43;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;2;47;9,5625;242;5,625;14,25;5,625;1111;5,4375;3;21,375;0;0;-45,6875;903,6875;-1340;454;1;1;0;0;0;0;4;1040;1056;1066;1055;319;378;395;417;472;470;5;281;281;8,625;4,6875;0;0;0;6;3,25;3,125;313,875;-1;65,75;450;-548;1;100;-46;7
3727;0;0;0;0;12;52;48;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;2;46;8,625;247;5,625;14,1875;2,1875;1018;5,1875;3;21,375;0;0;-45,5625;903,8125;-1364,375;449;1;1;0;0;0;0;4;1027;1044;1058;1045;318;377;397;417;473;471;5;280;278;8,625;4,6875;0;0;0;6;4,375;1,625;315,125;-0,375;65,25;395;-533;1,0625;100;-46;7
3733;0;0;0;0;12;52;53;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;2;45;7,9375;244;5,625;14,1875;1,625;990;4,4375;3;21,375;0;0;-45,5625;904,9375;-1454,8125;449;1;1;0;0;0;0;4;987;1000;1011;1009;317;375;398;418;473;472;5;279;276;8,625;4,6875;0;0;0;6;4,875;-0,5;310,375;0,625;65,75;369;-356;1,0625;100;-46;7
3739;0;0;0;0;12;52;58;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;2;45;7,75;246;5,625;14,1875;2,4375;964;4,25;3;21,375;0;0;-45,5625;903,8125;-1502,375;448;1;1;0;0;0;0;4;969;986;986;982;316;373;398;418;473;473;5;279;273;8,625;4,6875;0;0;0;6;4,75;-1;309,875;-1,5;64,25;351;-154;1;100;-46;7
3745;0;0;0;0;12;53;3;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;2;44;9,25;262;5,625;14,1875;3,125;934;4,125;3;21,375;0;0;-45,4375;901,9375;-1520,375;447;1;1;0;0;0;0;4;957;981;969;969;315;372;399;418;473;473;5;278;270;8,625;4,6875;0;0;0;6;-3,75;1,375;313,5;0,375;67,5;365;341;1,125;100;-45;7
3751;0;0;0;0;12;53;8;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;2;43;9,1875;244;5,625;14,125;2,25;862;4,1875;3;21,375;0;0;-45,4375;902,75;-1556,6875;447;1;1;0;0;0;0;4;948;972;958;960;314;370;400;418;473;473;5;277;268;8,625;4,6875;0;0;0;6;-6,125;3,25;320,375;-0,125;64,25;370;74;1;100;-45;7
3757;0;0;0;0;12;53;13;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;2;43;10,125;236;5,625;14,125;2,5;811;4,1875;3;21,375;0;0;-45,25;901,5625;-1601,125;446;1;1;0;0;0;0;4;945;968;950;955;313;368;402;418;474;474;5;277;265;8,625;4,6875;0;0;0;6;-5,125;2,125;321,5;-0,5;58,25;373;18;0,9375;100;-45;7
3763;0;0;0;0;12;53;18;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;2;42;10,125;247;5,625;14,125;3,1875;798;4,375;3;21,375;0;0;-45,1875;901;-1633,125;445;1;1;0;0;0;0;4;939;965;942;951;312;367;404;419;475;475;5;276;263;8,625;4,6875;0;0;0;6;-5,875;-1,75;315,125;-1,75;52;374;20;1;100;-45;7
3769;0;0;0;0;12;53;23;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;2;42;9,875;246;5,625;14,125;2,125;807;4,5;3;21,375;0;0;-45,4375;902;-1654,625;445;1;1;0;0;0;0;4;934;963;934;948;311;365;406;419;476;476;5;275;260;8,625;4,6875;0;0;0;6;-5,25;-0,625;300,875;-6,875;47,5;374;-8;1;100;-45;7
3775;0;0;0;0;12;53;28;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;2;42;10,25;254;5,625;14,125;3,25;801;4,5;3;21,375;0;0;-45,4375;903,25;-1683,9375;444;1;1;0;0;0;0;4;931;959;928;946;310;364;408;420;477;478;5;275;258;8,625;4,6875;0;0;0;6;-5,625;-1,875;254,5;-7,625;42,5;375;6;1;100;-45;7
3781;0;0;0;0;12;53;33;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;2;42;10,4375;250;5,625;14,125;2,0625;783;4,4375;3;21,3125;0;0;-45,5625;903,625;-1704,0625;443;1;1;0;0;0;0;4;929;954;922;945;309;362;409;421;478;478;5;274;256;8,625;4,6875;0;0;0;6;-3,625;-2,875;236,125;-2;35,5;375;11;1;100;-46;7
3787;0;0;0;0;12;53;38;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;2;41;10,5;262;5,625;14,375;13,25;759;4,25;3;21,3125;0;0;-45,3125;901;-1743;443;1;1;0;0;0;0;4;926;949;861;943;308;361;410;421;478;478;5;274;253;8,625;4,6875;0;0;0;6;-1,125;-1,5;232,875;-0,625;30,5;375;7;1;100;-45;7
3793;0;0;0;0;12;53;43;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;2;42;11,75;264;5,625;14,1875;2,875;904;5;3;21,3125;0;0;-45,625;903,125;-1692,0625;442;1;1;0;0;0;0;4;921;943;908;939;308;360;410;421;478;478;5;273;251;8,625;4,6875;0;0;0;6;0,5;-0,625;232,125;0;27;376;-30;1;100;-46;7
3799;0;0;0;0;12;53;48;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;2;44;11,875;275;5,625;14,1875;4,1875;957;6,0625;3;21,3125;0;0;-45,5;903,3125;-1602,8125;442;1;1;0;0;0;0;4;935;962;928;955;307;358;411;421;478;478;5;272;249;8,625;4,6875;0;0;0;6;1,125;0,625;232,25;-0,125;26;375;16;1;100;-45;7
3805;0;0;0;0;12;53;53;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;2;44;13,1875;269;5,625;14,1875;6,3125;969;5,5625;3;21,3125;0;0;-45,625;903,5625;-1601,5;442;1;1;0;0;0;0;4;948;974;949;966;306;357;413;422;480;479;5;272;247;8,625;4,6875;0;0;0;6;0,25;0,875;248,25;5,25;25,75;376;-36;1;100;-46;7
3811;0;0;0;0;12;53;58;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;2;43;10,9375;262;5,625;14,125;2,9375;965;5,5625;3;21,3125;0;0;-45,375;901,5625;-1608,5;441;1;1;0;0;0;0;4;951;981;958;971;305;355;413;423;481;479;5;271;245;8,625;4,6875;0;0;0;6;0,125;2,5;273,5;4,25;25,75;375;7;1;100;-45;7
3817;0;0;0;0;12;54;3;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;2;44;12,1875;261;5,625;14,1875;1,625;963;5,5625;3;21,3125;0;0;-45,75;904,25;-1603,5625;441;1;1;0;0;0;0;4;956;985;961;975;304;354;414;424;482;479;5;271;243;8,6875;4,6875;0;0;0;6;0,375;2;257,625;-5,625;25;375;-7;1;100;-46;7
3823;0;0;0;0;12;54;8;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;2;44;11,875;264;5,625;14,125;3,9375;956;5,5;3;21,3125;0;0;-45,5;904,4375;-1608,9375;441;1;1;0;0;0;0;4;958;989;968;978;304;352;415;424;482;479;5;270;241;8,6875;4,6875;0;0;0;6;0,75;0,625;239,75;-3,625;24,5;376;12;1;100;-45;7
3829;0;0;0;0;12;54;13;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;2;42;10,9375;267;5,625;14,125;0,25;749;5,1875;3;21,3125;0;0;-45,6875;903,6875;-1597,75;440;1;1;0;0;0;0;4;958;991;968;977;303;351;416;425;483;479;5;270;239;8,6875;4,6875;0;0;0;6;-0,125;-0,5;232,25;-0,25;25;376;9;1;100;-46;7
3835;0;0;0;0;12;54;18;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;2;43;13,75;273;5,625;14,1875;4,3125;1156;6;3;21,25;0;0;-45,3125;903,3125;-1587,4375;440;1;1;0;0;0;0;4;944;978;954;964;302;350;416;425;483;479;5;269;238;8,6875;4,6875;0;0;0;6;-0,75;0,5;266,125;9,125;24,5;375;-6;1;100;-45;7
3841;0;0;0;0;12;54;23;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;2;41;10,875;264;5,625;14,0625;2,3125;749;5,375;3;21,25;0;0;-45,75;904,125;-1645,125;440;1;1;0;0;0;0;4;944;975;953;963;301;349;416;425;483;479;5;269;236;8,6875;4,6875;0;0;0;6;-1,25;2,5;322,25;10,25;24,75;376;-5;1;100;-46;7
3848;0;0;0;0;12;54;28;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;2;40;11,5;269;5,625;14,0625;2,8125;742;4,4375;3;21,25;0;0;-45,3125;901,1875;-1724,625;440;1;1;0;0;0;0;4;925;952;933;947;301;348;416;425;483;479;5;268;234;8,6875;4,6875;0;0;0;6;-4,875;3,375;28,75;16,875;24,25;375;3;1;100;-45;7
3855;0;0;0;0;12;54;32;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;2;44;11,5625;276;5,625;14,4375;17,125;825;6,1875;3;21,25;0;0;-45,4375;902,0625;-1630,1875;439;1;1;0;0;0;0;4;953;979;936;969;300;347;416;425;483;479;5;268;233;8,6875;4,6875;0;0;0;6;-4,625;2,875;47,75;1,5;24;376;4;1;100;-45;7
3862;0;0;0;0;12;54;37;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;2;41;11,125;276;5,625;14,125;4,1875;838;5,5;3;21,25;0;0;-45,75;904,25;-1675,625;439;1;1;0;0;0;0;4;931;955;943;955;300;346;417;425;483;479;5;267;232;8,6875;4,6875;0;0;0;6;-2,625;0,375;47,625;-0,375;23,75;375;12;1;100;-46;7
3868;0;0;0;0;12;54;42;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;2;41;10,5625;274;5,625;14,125;1,3125;835;5,25;3;21,25;0;0;-45,625;903,3125;-1689,5625;439;1;1;0;0;0;0;4;914;936;927;939;300;345;417;425;483;478;5;265;230;8,6875;4,6875;0;0;0;6;-1,625;-0,75;47,375;-0,25;24,25;376;-33;1;100;-46;7
3874;0;0;0;0;12;54;47;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;2;41;11,375;271;5,625;14,125;2,5625;827;5,25;3;21,25;0;0;-45,6875;903,625;-1693,0625;439;1;1;0;0;0;0;4;901;923;913;927;300;343;417;425;483;477;5;263;228;8,6875;4,6875;0;0;0;6;-0,75;-1,125;47,375;-0,25;23,75;376;25;1;100;-46;7
3880;0;0;0;0;12;54;52;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;2;41;11,375;285;5,625;14,125;1,75;831;5,25;3;21,25;0;0;-45,5;902,5;-1719,125;439;1;1;0;0;0;0;4;893;912;902;915;300;342;417;425;483;477;5;262;227;8,6875;4,6875;0;0;0;6;-0,625;-1;47,5;-0,125;24,25;375;-18;1;100;-46;7
3886;0;0;0;0;12;54;57;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;2;41;11,9375;273;5,625;14,125;1,875;828;5,3125;3;21,1875;0;0;-45,5;902,3125;-1714,3125;438;1;1;0;0;0;0;4;886;906;894;907;299;341;417;425;483;476;5;262;226;8,6875;4,6875;0;0;0;6;-0,25;-1;47,5;-0,125;23,75;375;6;1;100;-45;7
3892;0;0;0;0;12;55;2;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;2;41;11,625;271;5,625;14,125;3,5;815;5,125;3;21,1875;0;0;-45,4375;902,0625;-1721,75;438;1;1;0;0;0;0;4;880;899;886;900;299;340;417;425;483;475;5;262;224;8,6875;4,6875;0;0;0;6;-0,625;-1;47,25;-0,25;24;376;-34;1;100;-45;7
3898;0;0;0;0;12;55;7;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;2;41;11;276;5,625;14,125;3,0625;824;3,75;3;21,1875;0;0;-45,625;903,3125;-1731,0625;438;1;1;0;0;0;0;4;875;896;881;894;298;339;417;425;482;474;5;262;223;8,6875;4,6875;0;0;0;6;-0,375;-1;47;-0,125;23,5;376;9;1;100;-46;7
3904;0;0;0;0;12;55;12;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;2;41;11,625;270;5,625;14,125;3,1875;827;3,25;3;21,1875;0;0;-45,375;902,5;-1733,8125;438;1;1;0;0;0;0;4;873;893;877;890;297;338;417;425;482;474;5;261;222;8,6875;4,6875;0;0;0;6;-0,5;-1;47;-0,125;23,5;376;6;1;100;-45;7
3910;0;0;0;0;12;55;17;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;2;42;11,4375;278;5,625;14,1875;4;829;3,0625;3;21,1875;0;0;-45,75;905,4375;-1741,625;438;1;1;0;0;0;0;4;870;891;875;886;297;337;417;425;481;473;5;261;221;8,6875;4,6875;0;0;0;6;-0,5;-1;47;-0,25;23;376;-10;1;100;-46;7
3916;0;0;0;0;12;55;22;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;2;41;11,75;269;5,625;14,1875;1,875;825;3;3;21,1875;0;0;-45,3125;902,0625;-1733,9375;437;1;1;0;0;0;0;4;870;890;873;883;296;336;417;424;480;472;5;261;220;8,6875;4,6875;0;0;0;6;-0,5;-0,875;47;-0,25;23,5;375;5;1;100;-45;7
3922;0;0;0;0;12;55;27;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;2;41;10,9375;285;5,625;14,1875;3,3125;839;2,875;3;21,1875;0;0;-45,5;902,25;-1748,5625;437;1;1;0;0;0;0;4;868;888;870;882;296;335;417;424;479;472;5;261;219;8,6875;4,6875;0;0;0;6;-0,5;-0,875;47;-0,125;23,5;375;-5;1;100;-45;7
