Label;boot;user;type;zulu is gps;zulu hour;zulu min;zulu sec;date valid;zulu day;zulu mo;zulu year;nav port;sel course;cdi;vor from;vor to;gsi;brg 1 port;brg 2 port;brg 1;brg 2;dtw/dme;type.1;oil pres;man pres;oil temp;fuel pres;volts;amps;rpm;fuel flow;type.2;gals rem;fuel lvl 1;fuel lvl 2;ems gp 1;ems gp 2;ems gp 3;gp t-couple;contact 1;contact 2;contact 3;contact 4;contact 5;contact 6;type.3;egt 1;egt 2;egt 3;egt 4;egt 5;egt 6;cht 1;cht 2;cht 3;cht 4;type.4;cht 5;cht 6;hobbs;tach;hs34 gp 1;hs34 gp 2;hs34 gp 3;type.5;pitch;roll;heading;turn rate;airspeed;altitude;vert spd;gz;aoa %;oat;type.6
4477;0;0;0;0;13;2;3;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;2;0;30,4375;225;5,625;0;-0,5625;0;0;3;21,1875;0;0;-45,375;903,6875;1375,75;389;1;1;0;0;0;0;4;272;297;270;309;607;335;370;373;408;409;5;1150;1416;8,6875;4,6875;0;0;0;6;-1,25;0,125;137,75;-0,125;20,75;392;3;1;100;-45;7
4483;0;0;0;0;13;2;8;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;2;0;30,4375;225;5,625;0;-1,375;0;0;3;21,1875;0;0;-45,5;902,3125;1369,625;390;1;1;0;0;0;0;4;269;294;268;307;608;336;369;372;407;409;5;1139;1416;8,6875;4,6875;0;0;0;6;-0,125;-1;136,25;-0,125;20,75;392;3;1;100;-45;7
4489;0;0;0;0;13;2;13;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;2;0;30,4375;224;5,625;0;4,125;0;0;3;21,1875;0;0;-45,8125;904,5;1365,1875;390;1;1;0;0;0;0;4;267;292;266;305;609;337;369;372;407;408;5;1129;1416;8,6875;4,6875;0;0;0;6;-0,75;-0,25;139,625;-0,125;21,5;392;-24;1;100;-46;7
4495;0;0;0;0;13;2;18;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;2;0;30,4375;224;5,625;0;-1,125;0;0;3;21,1875;0;0;-45,5;903,5625;1359,875;391;1;1;0;0;0;0;4;265;289;264;303;609;339;368;371;406;407;5;1118;1416;8,6875;4,6875;0;0;0;6;-0,5;0,625;141,25;0,5;21;392;8;1;100;-45;7
4501;0;0;0;0;13;2;23;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;2;0;30,4375;224;5,625;0;0,75;0;0;3;21,1875;0;0;-45,5;902,5;1355;391;1;1;0;0;0;0;4;263;287;262;300;610;340;368;371;406;407;5;1107;1416;8,6875;4,6875;0;0;0;6;-0,75;-0,625;139,5;-0,125;21,5;392;-4;1;100;-46;7
4507;0;0;0;0;13;2;28;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;2;0;30,4375;224;5,625;0;-2,25;0;0;3;21,1875;0;0;-45,5;903,4375;1350,0625;392;1;1;0;0;0;0;4;261;285;260;298;610;341;367;370;405;406;5;1096;1416;8,6875;4,6875;0;0;0;6;-0,25;-0,125;139,75;-0,125;21,25;392;1;1;100;-45;7
4513;0;0;0;0;13;2;33;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;2;0;30,4375;224;5,625;0;-2,1875;0;0;3;21,1875;0;0;-45,5;902,5625;1345,25;392;1;1;0;0;0;0;4;259;283;259;296;610;343;367;370;404;405;5;1086;1416;8,6875;4,6875;0;0;0;6;-0,25;-0,25;139,75;-0,125;20,75;392;25;1;100;-46;7
4520;0;0;0;0;13;2;34;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;2;0;30,4375;224;5,625;0;-3,25;0;0;3;21,1875;0;0;-45,5625;903,9375;1344,0625;393;1;1;0;0;0;0;4;259;283;258;296;610;343;367;370;404;405;5;1083;1416;8,6875;4,6875;0;0;0;6;-0,375;-0,25;139,75;-0,125;21;392;-3;1;100;-46;7
4526;0;0;0;0;13;2;39;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;2;0;30,4375;223;5,625;0;-3,3125;0;0;3;21,1875;0;0;-45,8125;904,5;1339,5;393;1;1;0;0;0;0;4;256;280;257;294;610;344;366;369;404;405;5;1072;1416;8,6875;4,6875;0;0;0;6;-0,5;-0,125;139,875;-0,125;21;392;-9;1;100;-46;7
4532;0;0;0;0;13;2;44;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;2;0;30,4375;223;5,625;0;-6,8125;0;0;3;21,1875;0;0;-45,5625;902,75;1334,3125;394;1;1;0;0;0;0;4;254;278;255;292;610;346;365;368;403;404;5;1061;1416;8,6875;4,6875;0;0;0;6;-0,5;0;139,75;-0,125;21,25;392;0;1;100;-46;7
4539;0;0;0;0;13;2;46;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;2;0;30,4375;223;5,625;0;-2,375;0;0;3;21,1875;0;0;-45,5;903,4375;1331,75;394;1;1;0;0;0;0;4;254;278;254;291;610;346;365;368;403;404;5;1056;1416;8,6875;4,6875;0;0;0;6;-0,5;0;139,625;-0,25;20,5;392;12;1;100;-45;7
4545;0;0;0;0;13;2;51;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;2;0;30,4375;223;5,625;0;1,0625;0;0;3;21,1875;0;0;-45,4375;903,1875;1326,75;395;1;1;0;0;0;0;4;252;275;253;289;610;347;365;368;402;403;5;1045;1416;8,6875;4,6875;0;0;0;6;-0,5;0;139,625;-0,25;20,75;392;6;1;100;-45;7
4551;0;0;0;0;13;2;56;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;2;0;30,4375;223;5,625;0;4,4375;0;0;3;21,1875;0;0;-45,375;903,875;1323,3125;395;1;1;0;0;0;0;4;250;273;251;287;610;349;364;367;402;402;5;1034;1416;8,6875;4,6875;0;0;0;6;-0,875;0;139,75;-0,125;21;392;-5;1;100;-45;7
4557;0;0;0;0;13;3;1;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;2;0;30,4375;223;5,625;0;3,875;0;0;3;21,1875;0;0;-45,5;904,5625;1318,4375;395;1;1;0;0;0;0;4;248;271;250;285;610;350;364;367;401;402;5;1022;1416;8,6875;4,6875;0;0;0;6;-0,625;0,25;139,875;-0,125;20,5;392;-5;1;100;-46;7
4563;0;0;0;0;13;3;6;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;2;0;30,4375;223;5,625;0;0,0625;0;0;3;21,1875;0;0;-45,4375;903,125;1313,3125;396;1;1;0;0;0;0;4;247;269;248;283;610;351;363;366;400;401;5;1011;1416;8,6875;4,6875;0;0;0;6;-0,875;0,125;139,75;-0,125;21;392;-22;1;100;-45;7
4570;0;0;0;0;13;3;7;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;2;0;30,4375;223;5,625;0;-3,8125;0;0;3;21,1875;0;0;-45,5625;903,625;1313,625;396;1;1;0;0;0;0;4;246;269;248;283;610;351;363;366;400;401;5;1009;1416;8,6875;4,6875;0;0;0;6;-0,75;0;139,75;-0,125;20,5;392;-4;1;100;-46;7
4577;0;0;0;0;13;3;12;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;2;0;30,4375;223;5,625;0;-1,5625;0;0;3;21,1875;0;0;-45,625;904,625;1307,8125;397;1;1;0;0;0;0;4;245;267;247;281;610;352;363;366;400;400;5;998;1416;8,6875;4,6875;0;0;0;6;-0,625;0,125;139,875;-0,125;20,5;392;8;1;100;-46;7
4584;0;0;0;0;13;3;13;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;2;0;30,4375;223;5,625;0;-4,0625;0;0;3;21,1875;0;0;-45,5;903,5;1308,5625;397;1;1;0;0;0;0;4;244;267;246;281;610;352;363;365;399;400;5;995;1416;8,6875;4,6875;0;0;0;6;-0,5;0;139,75;-0,125;20,25;392;17;1;100;-45;7
4590;0;0;0;0;13;3;18;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;2;0;30,4375;223;5,625;0;-3,125;0;0;3;21,1875;0;0;-45,5;902,4375;1303,6875;397;1;1;0;0;0;0;4;243;265;245;279;609;353;362;365;399;399;5;984;1416;8,6875;4,6875;0;0;0;6;-0,625;0;139,75;-0,125;20,75;392;-22;1;100;-45;7
4597;0;0;0;0;13;3;23;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;2;0;30,4375;223;5,625;0;0,4375;0;0;3;21,1875;0;0;-45,4375;903,125;1298,6875;398;1;1;0;0;0;0;4;241;263;243;277;608;354;361;364;398;399;5;973;1416;8,6875;4,6875;0;0;0;6;-0,25;0;139,75;-0,125;20,25;392;2;1;100;-45;7
4603;0;0;0;0;13;3;28;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;2;0;30,4375;222;5,625;0;-0,1875;0;0;3;21,1875;0;0;-45,375;901,5625;1294,9375;398;1;1;0;0;0;0;4;239;261;242;275;607;355;361;364;397;398;5;962;1416;8,6875;4,6875;0;0;0;6;-0,5;-0,125;139,75;-0,125;20,5;392;8;1;100;-45;7
4609;0;0;0;0;13;3;33;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;2;0;30,4375;222;5,625;0;-1,125;0;0;3;21,1875;0;0;-45,5;902,1875;1290,1875;399;1;1;0;0;0;0;4;238;260;241;273;606;356;361;363;397;397;5;951;1416;8,6875;4,6875;0;0;0;6;-0,5;-0,125;139,875;-0,125;20,25;392;-11;1;100;-45;7
4616;0;0;0;0;13;3;38;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;2;0;30,4375;222;5,625;0;-1,5625;0;0;3;21,1875;0;0;-45,6875;904,8125;1285,8125;399;1;1;0;0;0;0;4;236;258;240;272;604;357;360;363;396;397;5;940;1416;8,6875;4,6875;0;0;0;6;-0,5;-0,125;139,875;-0,125;19,75;392;13;1;100;-46;7
4623;0;0;0;0;13;3;41;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;2;0;30,4375;222;5,625;0;-3,75;0;0;3;21,1875;0;0;-45,8125;905,6875;1284,5625;399;1;1;0;0;0;0;4;235;257;239;271;603;358;360;363;396;396;5;934;1416;8,6875;4,6875;0;0;0;6;-0,75;-0,125;139,75;-0,125;20,25;392;-4;1;100;-46;7
4630;0;0;0;0;13;3;46;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;2;0;30,4375;222;5,625;0;0,625;0;0;3;21,1875;0;0;-45,375;902,25;1279,25;400;1;1;0;0;0;0;4;234;255;238;269;602;359;359;362;395;396;5;923;1416;8,6875;4,6875;0;0;0;6;-0,5;-0,125;139,875;0;19,5;392;10;1;100;-45;7
4636;0;0;0;0;13;3;51;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;2;0;30,4375;222;5,625;0;1,875;0;0;3;21,1875;0;0;-45,3125;902,1875;1275,5625;400;1;1;0;0;0;0;4;233;254;236;268;600;360;359;362;395;395;5;912;1416;8,6875;4,6875;0;0;0;6;-0,625;0;139,75;-0,125;20;392;25;1;100;-45;7
4642;0;0;0;0;13;3;56;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;2;0;30,4375;222;5,625;0;-1,1875;0;0;3;21,1875;0;0;-45,4375;904;1270,8125;401;1;1;0;0;0;0;4;231;252;235;266;598;360;358;361;394;395;5;901;1416;8,6875;4,6875;0;0;0;6;-0,875;0;139,75;-0,125;20,25;392;-12;1;100;-45;7
4648;0;0;0;0;13;4;1;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;2;0;30,4375;222;5,625;0;0,6875;0;0;3;21,1875;0;0;-45,5625;903,9375;1267,3125;401;1;1;0;0;0;0;4;230;250;234;264;597;361;358;361;393;394;5;891;1416;8,6875;4,6875;0;0;0;6;-0,5;-0,125;139,75;-0,125;19,75;392;9;1;100;-46;7
4654;0;0;0;0;13;4;6;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;2;0;30,4375;221;5,625;0;1,9375;0;0;3;21,1875;0;0;-45,3125;903,25;1263,3125;401;1;1;0;0;0;0;4;228;249;233;263;595;362;357;360;393;393;5;880;1416;8,6875;4,6875;0;0;0;6;-0,75;0,125;139,875;-0,125;20,5;392;7;1;100;-45;7
